timestamp,temp,humidity,gas_raw,gas_baseline,gas_diff,rain
2026-08-07T21:52:31.462628,32.40,45.00,364,364.00,0,24
2026-08-07T21:52:40.636942,32.70,45.00,361,363.94,-2,24
2026-08-07T21:52:49.811091,32.80,45.00,361,363.88,-2,24
2026-08-07T21:53:14.120961,32.80,45.00,361,361.00,0,24
2026-08-07T21:53:23.293928,32.80,45.00,360,360.98,0,24
2026-08-07T21:53:32.467054,32.80,45.00,360,360.96,0,24
2026-08-07T21:53:41.640391,32.80,45.00,361,360.96,1,23
2026-08-07T21:53:50.813255,32.80,45.00,361,360.96,1,24
2026-08-07T21:53:59.986979,32.80,45.00,361,360.96,1,24
2026-08-07T21:54:09.159767,32.80,45.00,360,360.94,0,24
2026-08-07T21:54:18.332742,32.80,45.00,360,360.92,0,24
2026-08-07T21:54:27.506708,32.80,45.00,361,360.93,1,24
2026-08-07T21:54:36.679296,32.80,45.00,360,360.91,0,24
2026-08-07T21:54:45.852948,32.80,45.00,360,360.89,0,24
2026-08-07T21:54:55.025793,32.80,45.00,361,360.89,1,24
2026-08-07T21:55:04.199120,32.80,45.00,360,360.87,0,24
2026-08-07T21:55:13.371797,32.40,45.00,361,360.88,1,24
2026-08-07T21:55:41.652152,32.30,45.00,362,362.00,0,24
2026-08-07T21:55:50.825345,32.30,45.00,362,362.00,0,24
2026-08-07T21:55:59.998723,32.30,45.00,361,361.98,0,24
2026-08-07T21:56:09.172890,32.30,45.00,360,361.94,-1,24
2026-08-07T21:56:18.347349,32.30,45.00,360,361.90,-1,24
2026-08-07T21:56:27.521218,32.30,45.00,360,361.86,-1,24
2026-08-07T21:56:36.696005,32.30,45.00,360,361.83,-1,24
2026-08-07T21:56:45.869561,32.30,44.00,360,361.79,-1,24
2026-08-07T21:56:55.043644,32.30,45.00,360,361.75,-1,24
2026-08-07T21:57:04.217985,32.30,45.00,359,361.70,-2,24
2026-08-07T21:57:13.392915,32.30,45.00,360,361.66,-1,24
2026-08-07T21:57:22.566854,32.30,45.00,359,361.61,-2,24
2026-08-07T21:57:31.740731,32.30,45.00,359,361.56,-2,24
2026-08-07T21:57:40.914980,32.30,44.00,360,361.53,-1,24
2026-08-07T21:57:50.088949,32.30,44.00,360,361.50,-1,23
2026-08-07T21:57:59.263315,32.30,44.00,359,361.45,-2,23
2026-08-07T21:58:08.437522,32.30,45.00,358,361.38,-3,24
2026-08-07T21:58:17.612050,32.30,45.00,360,361.35,-1,24
2026-08-07T21:58:26.786444,32.30,45.00,358,361.28,-3,24
2026-08-07T21:58:35.960603,32.30,45.00,359,361.24,-2,24
2026-08-07T21:58:45.134308,32.40,45.00,359,361.19,-2,25
2026-08-07T21:58:54.308450,32.40,45.00,358,361.13,-3,24
2026-08-07T21:59:03.482601,32.40,44.00,359,361.09,-2,24
2026-08-07T21:59:12.657376,32.30,45.00,360,361.07,-1,24
2026-08-07T21:59:21.829962,32.30,45.00,361,361.06,0,24
2026-08-07T21:59:31.004301,32.30,45.00,360,361.04,-1,24
2026-08-07T21:59:40.178473,32.30,45.00,359,361.00,-2,24
2026-08-07T21:59:49.352807,32.30,45.00,358,360.94,-2,24
2026-08-07T21:59:58.526773,32.30,45.00,357,360.86,-3,24
2026-08-07T22:00:07.701567,32.30,45.00,356,360.77,-4,24
2026-08-07T22:00:16.875967,32.30,45.00,356,360.67,-4,24
2026-08-07T22:00:26.049261,32.30,45.00,355,360.56,-5,24
2026-08-07T22:00:35.223358,32.30,45.00,354,360.43,-6,24
2026-08-07T22:00:44.397726,32.30,45.00,354,360.30,-6,24
2026-08-07T22:00:53.573222,32.30,45.00,354,360.17,-6,24
2026-08-07T22:01:02.745895,32.30,44.00,354,360.05,-6,24
2026-08-07T22:01:11.920445,32.30,45.00,354,359.93,-5,24
2026-08-07T22:01:21.095434,32.30,45.00,355,359.83,-4,24
2026-08-07T22:01:30.268870,32.30,44.00,355,359.73,-4,24
2026-08-07T22:01:39.443305,32.30,45.00,355,359.64,-4,24
2026-08-07T22:01:48.617138,32.30,44.00,354,359.52,-5,23
2026-08-07T22:01:57.791703,32.40,44.00,355,359.43,-4,24
2026-08-07T22:02:06.965880,32.80,44.00,354,359.33,-5,24
2026-08-07T22:02:16.139604,32.80,44.00,353,359.20,-6,24
2026-08-07T22:02:25.313608,32.80,44.00,354,359.10,-5,24
2026-08-07T22:02:34.488416,32.80,44.00,354,358.99,-4,24
2026-08-07T22:02:43.663009,32.80,44.00,355,358.91,-3,24
2026-08-07T22:08:50.304345,32.80,44.00,349,350.83,-1,23
2026-08-07T22:09:54.409614,32.80,44.00,348,350.64,-2,24
2026-08-07T22:10:58.515592,32.80,44.00,346,350.10,-4,24
2026-08-07T22:12:02.621242,32.80,44.00,345,349.46,-4,24
2026-08-07T22:13:06.726926,32.80,43.00,344,348.82,-4,24
2026-08-07T22:15:18.946573,32.80,43.00,343,342.91,1,24
2026-08-07T22:16:23.052303,32.80,43.00,342,342.78,0,24
2026-08-07T22:17:27.159165,32.80,42.00,340,342.53,-2,24
2026-08-07T22:18:31.263853,32.80,43.00,341,342.33,-1,23
2026-08-07T22:19:35.369970,32.80,42.00,339,342.07,-3,23
2026-08-07T22:20:39.475499,32.80,42.00,339,341.67,-2,24
2026-08-07T22:21:43.581586,32.80,42.00,338,341.22,-3,24
2026-08-07T22:22:47.686901,32.80,42.00,336,340.64,-4,24
2026-08-07T22:23:51.792535,32.80,42.00,335,339.91,-4,23
2026-08-07T22:24:55.898350,32.80,42.00,335,339.23,-4,23
2026-08-07T22:26:00.003996,32.80,42.00,333,338.46,-5,23
2026-08-07T22:27:04.109848,32.80,42.00,332,337.66,-5,24
2026-08-07T22:28:08.215491,32.60,41.00,331,336.91,-5,24
2026-08-07T22:29:12.322676,32.30,41.00,330,336.11,-6,23
2026-08-07T22:30:16.427852,32.30,41.00,328,335.15,-7,23
2026-08-07T22:31:20.534859,32.30,41.00,326,334.04,-8,24
2026-08-07T22:32:24.639985,32.30,41.00,325,332.92,-7,24
2026-08-07T22:33:28.746155,32.30,41.00,324,331.74,-7,23
2026-08-07T22:34:32.852398,32.30,41.00,322,330.55,-8,24
2026-08-07T22:35:36.958076,32.30,41.00,321,329.40,-8,24
2026-08-07T22:36:41.064922,32.30,41.00,320,328.24,-8,24
2026-08-07T22:37:45.171134,32.30,41.00,319,327.11,-8,23
2026-08-07T22:38:49.277311,32.30,40.00,319,326.08,-7,23
2026-08-07T22:39:53.382853,32.30,40.00,319,325.11,-6,23
2026-08-07T22:40:57.488548,32.30,41.00,320,324.38,-4,23
2026-08-07T22:42:01.594777,32.30,40.00,321,323.84,-2,24
2026-08-07T22:43:05.701185,32.30,40.00,320,323.33,-3,24
2026-08-07T22:44:09.806712,32.30,41.00,319,322.74,-3,23
2026-08-07T22:45:13.913259,32.30,41.00,319,322.29,-3,23
2026-08-07T22:46:18.018729,32.30,40.00,315,321.55,-6,24
2026-08-07T22:47:22.125028,32.30,40.00,316,320.80,-4,23
2026-08-07T22:48:26.230879,32.30,40.00,315,320.09,-5,23
2026-08-07T22:49:30.336878,32.30,40.00,315,319.47,-4,23
2026-08-07T22:50:34.443824,32.30,40.00,315,319.05,-4,24
2026-08-07T22:51:38.549207,32.30,40.00,316,318.59,-2,24
2026-08-07T22:52:42.655163,32.30,40.00,316,318.29,-2,24
2026-08-07T22:53:46.761483,32.30,40.00,315,317.93,-2,24
2026-08-07T22:54:50.867933,32.30,40.00,314,317.52,-3,24
2026-08-07T22:55:54.973823,32.30,40.00,315,317.21,-2,24
2026-08-07T22:56:59.078631,32.30,40.00,316,316.77,0,23
2026-08-07T22:58:03.184421,32.30,40.00,314,316.44,-2,24
2026-08-07T22:59:07.290624,32.30,40.00,314,316.10,-2,23
2026-08-07T23:00:11.398366,32.30,40.00,313,315.69,-2,24
2026-08-07T23:01:15.502504,32.30,40.00,312,315.19,-3,24
2026-08-07T23:02:19.608613,32.30,41.00,313,314.75,-1,24
2026-08-07T23:03:23.714800,32.30,41.00,313,314.43,-1,23
2026-08-07T23:04:27.820971,32.30,41.00,312,313.94,-1,24
2026-08-07T23:05:31.925844,32.30,41.00,313,313.80,0,23
2026-08-07T23:06:36.031149,32.30,41.00,313,313.73,0,25
2026-08-07T23:07:40.135668,32.80,41.00,314,313.75,1,24
2026-08-07T23:08:44.240408,32.80,41.00,313,313.68,0,24
2026-08-07T23:09:48.345044,32.80,41.00,313,313.61,0,24
2026-08-07T23:10:52.449230,32.80,40.00,313,313.53,0,24
2026-08-07T23:11:56.554229,32.80,40.00,311,313.33,-2,23
2026-08-07T23:13:00.660809,32.30,41.00,312,313.11,-1,24
2026-08-07T23:14:04.765276,32.30,41.00,313,313.04,0,24
2026-08-07T23:15:08.871470,32.50,42.00,313,313.06,0,24
2026-08-07T23:16:12.975558,32.80,41.00,314,313.13,1,24
2026-08-07T23:17:17.081133,32.80,41.00,312,313.07,-1,24
2026-08-07T23:18:21.187203,32.80,41.00,311,313.00,-2,23
2026-08-07T23:19:25.292926,32.80,41.00,311,312.72,-1,23
2026-08-07T23:20:29.398185,32.80,41.00,313,312.59,1,24
2026-08-07T23:21:33.502193,32.80,41.00,313,312.61,1,24
2026-08-07T23:22:37.606982,32.80,41.00,313,312.72,1,23
2026-08-07T23:23:41.711414,32.80,41.00,314,312.74,2,24
2026-08-07T23:24:45.816454,32.80,41.00,312,312.84,0,24
2026-08-07T23:25:49.921019,32.80,41.00,314,312.94,2,23
2026-08-07T23:26:54.026185,32.30,41.00,314,313.12,1,24
2026-08-07T23:27:58.131035,32.30,41.00,314,313.25,1,24
2026-08-07T23:29:02.236100,32.30,41.00,313,313.39,0,24
2026-08-07T23:30:06.341007,32.80,41.00,314,313.47,1,23
2026-08-07T23:31:10.445871,32.80,41.00,314,313.52,1,23
2026-08-07T23:32:14.550565,32.80,41.00,314,313.55,1,23
2026-08-07T23:33:18.656614,32.80,41.00,311,313.14,-2,23
2026-08-07T23:34:22.762858,32.80,41.00,311,312.80,-1,24
2026-08-07T23:35:26.867753,32.30,41.00,313,312.68,1,23
2026-08-07T23:36:30.973695,32.30,41.00,311,312.53,-1,23
2026-08-07T23:37:35.079367,32.30,41.00,309,312.10,-3,24
2026-08-07T23:38:39.186067,32.30,41.00,310,311.68,-1,24
2026-08-07T23:39:43.293104,32.30,41.00,309,311.51,-2,23
2026-08-07T23:40:47.397507,32.30,41.00,311,311.39,0,24
2026-08-07T23:41:51.502377,32.30,41.00,311,311.32,0,23
2026-08-07T23:42:55.606818,32.30,41.00,312,311.35,1,23
2026-08-07T23:43:59.712215,32.30,41.00,312,311.53,1,23
2026-08-07T23:45:03.817391,32.30,42.00,313,311.72,2,24
2026-08-07T23:46:07.922487,32.30,42.00,313,311.85,2,24
2026-08-07T23:47:12.027486,32.30,41.00,312,311.97,1,23
2026-08-07T23:48:16.133964,32.30,42.00,312,311.99,1,23
2026-08-07T23:49:20.239489,32.30,41.00,309,311.84,-2,24
2026-08-07T23:50:24.344521,32.30,41.00,312,311.73,1,23
2026-08-07T23:51:28.449702,32.30,41.00,314,311.86,3,23
2026-08-07T23:52:32.554355,32.30,41.00,314,312.09,2,23
2026-08-07T23:53:36.659178,32.30,41.00,314,312.40,2,23
2026-08-07T23:54:40.764387,32.30,41.00,315,312.67,3,23
2026-08-07T23:55:44.870292,32.30,41.00,313,312.81,1,24
2026-08-07T23:56:48.974313,32.30,41.00,313,312.85,1,23
2026-08-07T23:57:53.079813,32.30,41.00,312,312.78,0,23
2026-08-07T23:58:57.184956,32.30,41.00,312,312.75,0,23
2026-08-08T00:00:01.289647,32.30,41.00,312,312.56,0,23
2026-08-08T00:01:05.395609,32.20,41.00,311,312.44,-1,23
2026-08-08T00:02:09.502027,31.80,41.00,312,312.35,0,23
2026-08-08T00:03:13.608781,31.80,41.00,311,312.15,-1,24
2026-08-08T00:04:17.714432,32.20,41.00,310,311.94,-1,23
2026-08-08T00:05:21.820795,32.20,41.00,310,311.74,-1,23
2026-08-08T00:06:25.927454,31.80,41.00,309,311.40,-2,24
2026-08-08T00:07:30.033620,31.80,41.00,308,311.00,-3,23
2026-08-08T00:08:34.141335,31.80,42.00,309,310.67,-1,24
2026-08-08T00:09:38.246562,31.80,42.00,310,310.50,0,23
2026-08-08T00:10:42.351431,32.30,41.00,310,310.44,0,23
2026-08-08T00:11:46.457112,32.30,41.00,310,310.40,0,24
2026-08-08T00:12:50.561881,32.30,42.00,310,310.33,0,23
2026-08-08T00:13:54.668271,32.30,41.00,309,310.25,-1,24
2026-08-08T00:14:58.774709,32.30,41.00,310,310.08,0,23
2026-08-08T00:16:02.879233,31.80,41.00,308,309.84,-1,24
2026-08-08T00:17:06.984691,31.80,41.00,310,309.79,1,23
2026-08-08T00:18:11.090499,32.20,41.00,310,309.72,1,23
2026-08-08T00:19:15.195493,32.30,41.00,310,309.69,1,23
2026-08-08T00:20:19.301074,32.30,41.00,309,309.58,0,24
2026-08-08T00:21:23.406566,32.30,41.00,308,309.42,-1,24
2026-08-08T00:22:27.512562,32.30,41.00,308,309.22,-1,23
2026-08-08T00:23:31.618551,32.30,41.00,308,309.04,-1,23
2026-08-08T00:24:35.724688,32.30,41.00,307,308.79,-1,23
2026-08-08T00:25:39.830511,32.30,40.00,307,308.51,-1,23
2026-08-08T00:26:43.936736,32.30,40.00,306,308.18,-2,24
2026-08-08T00:27:48.043344,32.30,40.00,306,307.98,-1,23
2026-08-08T00:28:52.149120,32.30,40.00,305,307.64,-2,23
2026-08-08T00:29:56.256200,31.80,40.00,304,307.20,-3,23
2026-08-08T00:31:00.363622,31.80,40.00,303,306.70,-3,23
2026-08-08T00:32:04.471487,31.80,40.00,303,306.23,-3,23
2026-08-08T00:33:08.578772,31.80,40.00,303,305.80,-2,24
2026-08-08T00:34:12.685522,31.80,40.00,303,305.34,-2,23
2026-08-08T00:35:16.792678,31.80,40.00,302,304.92,-2,23
2026-08-08T00:36:20.900071,31.80,40.00,303,304.61,-1,24
2026-08-08T00:37:25.007955,31.80,40.00,301,304.25,-3,23
2026-08-08T00:38:29.115267,31.80,40.00,302,303.95,-1,24
2026-08-08T00:39:33.222371,31.80,40.00,302,303.73,-1,24
2026-08-08T00:40:37.329637,31.80,40.00,302,303.52,-1,23
2026-08-08T00:41:41.437245,31.80,40.00,301,303.28,-2,23
2026-08-08T00:42:45.544645,31.80,40.00,302,303.04,-1,24
2026-08-08T00:43:49.650865,31.80,40.00,302,302.86,0,23
2026-08-08T00:44:53.757800,31.80,40.00,301,302.62,-1,23
2026-08-08T00:45:57.864088,31.80,40.00,302,302.39,0,23
2026-08-08T00:47:01.970093,32.30,40.00,301,302.28,-1,24
2026-08-08T00:48:06.076463,32.30,40.00,300,302.07,-2,23
2026-08-08T00:49:10.181969,32.30,39.00,301,301.93,0,23
2026-08-08T00:50:14.287084,32.30,39.00,302,301.88,1,24
2026-08-08T00:51:18.392928,32.30,39.00,303,302.01,1,24
2026-08-08T00:52:22.498253,32.30,39.00,304,302.20,2,23
2026-08-08T00:53:26.603626,32.30,39.00,302,302.27,0,24
2026-08-08T00:54:30.709309,32.30,39.00,303,302.29,1,24
2026-08-08T00:55:34.814648,32.30,39.00,302,302.27,0,23
2026-08-08T00:56:38.920874,32.30,39.00,301,302.23,-1,24
2026-08-08T00:57:43.027773,32.30,38.00,301,302.03,-1,23
2026-08-08T00:58:47.133236,32.30,38.00,300,301.80,-1,24
2026-08-08T00:59:51.239223,32.30,38.00,300,301.56,-1,23
2026-08-08T01:00:55.346102,32.30,38.00,299,301.26,-2,23
2026-08-08T01:01:59.451700,32.30,38.00,299,300.94,-1,23
2026-08-08T01:03:03.557781,32.30,38.00,298,300.59,-2,23
2026-08-08T01:04:07.663692,32.30,38.00,298,300.25,-2,23
2026-08-08T01:05:11.769573,32.30,38.00,298,299.93,-1,23
2026-08-08T01:06:15.876177,32.30,38.00,298,299.62,-1,23
2026-08-08T01:07:19.982371,32.30,38.00,297,299.31,-2,24
2026-08-08T01:08:24.087873,32.30,38.00,297,299.01,-2,24
2026-08-08T01:09:28.194643,32.30,38.00,296,298.61,-2,24
2026-08-08T01:10:32.300323,32.30,38.00,295,298.17,-3,24
2026-08-08T01:11:36.406606,32.30,38.00,295,297.87,-2,24
2026-08-08T01:12:40.512733,32.30,38.00,296,297.60,-1,23
2026-08-08T01:13:44.618426,32.30,38.00,296,297.39,-1,23
2026-08-08T01:14:48.724708,32.30,38.00,296,297.11,-1,23
2026-08-08T01:15:52.830878,32.30,38.00,295,296.80,-1,24
2026-08-08T01:16:56.937135,32.30,38.00,295,296.58,-1,23
2026-08-08T01:18:01.041935,32.30,38.00,296,296.39,0,23
2026-08-08T01:19:05.147781,32.30,38.00,294,296.18,-2,24
2026-08-08T01:20:09.254125,32.00,38.00,294,295.95,-1,23
2026-08-08T01:21:13.360876,31.80,38.00,294,295.68,-1,24
2026-08-08T01:22:17.467699,32.30,38.00,294,295.49,-1,23
2026-08-08T01:23:21.572379,32.30,37.00,295,295.28,0,24
2026-08-08T01:24:25.678344,32.30,38.00,295,295.24,0,24
2026-08-08T01:25:29.782251,32.30,37.00,295,295.15,0,24
2026-08-08T01:26:33.887087,32.30,37.00,295,295.13,0,24
2026-08-08T01:27:37.992749,32.30,37.00,296,295.21,1,24
2026-08-08T01:28:42.096504,32.30,37.00,296,295.33,1,23
2026-08-08T01:29:46.201430,32.20,37.00,297,295.54,2,23
2026-08-08T01:30:50.307043,32.30,38.00,296,295.65,1,24
2026-08-08T01:31:54.411753,32.30,38.00,298,295.82,3,24
2026-08-08T01:32:58.516812,32.30,38.00,297,295.95,2,23
2026-08-08T01:34:02.621707,32.30,38.00,298,296.13,2,24
2026-08-08T01:35:06.726996,32.30,38.00,297,296.26,1,23
2026-08-08T01:36:10.831868,32.30,38.00,297,296.45,1,24
2026-08-08T01:37:14.937070,32.30,38.00,298,296.70,2,24
2026-08-08T01:38:19.041953,32.30,38.00,299,296.91,3,23
2026-08-08T01:39:23.148192,32.30,38.00,298,297.03,1,24
2026-08-08T01:40:27.252762,32.30,38.00,297,297.10,0,24
2026-08-08T01:41:31.358259,32.30,38.00,296,297.09,-1,24
2026-08-08T01:42:35.463393,32.30,38.00,297,297.04,0,23
2026-08-08T01:43:39.568320,32.30,38.00,298,297.05,1,23
2026-08-08T01:44:43.673327,32.30,38.00,297,297.08,0,24
2026-08-08T01:45:47.778834,32.30,38.00,297,297.09,0,23
2026-08-08T01:46:51.883711,32.30,38.00,298,297.19,1,23
2026-08-08T01:47:55.988568,32.30,38.00,299,297.32,2,24
2026-08-08T01:49:00.093750,32.30,38.00,298,297.37,1,23
2026-08-08T01:50:04.198360,32.30,38.00,298,297.34,1,23
2026-08-08T01:51:08.305282,32.30,38.00,296,297.28,-1,24
2026-08-08T01:52:12.410745,32.30,38.00,296,297.13,-1,23
2026-08-08T01:53:16.516308,32.30,38.00,296,296.96,0,23
2026-08-08T01:54:20.621762,32.30,38.00,295,296.74,-1,24
2026-08-08T01:55:24.727872,32.30,38.00,295,296.57,-1,23
2026-08-08T01:56:28.832806,32.30,38.00,296,296.45,0,24
2026-08-08T01:57:32.937859,32.30,38.00,296,296.34,0,24
2026-08-08T01:58:37.043273,32.30,38.00,297,296.33,1,24
2026-08-08T01:59:41.147699,32.30,38.00,297,296.31,1,24
2026-08-08T02:00:45.253212,32.30,38.00,296,296.34,0,23
2026-08-08T02:01:49.358583,32.30,38.00,296,296.31,0,23
2026-08-08T02:02:53.463202,32.30,38.00,296,296.25,0,23
2026-08-08T02:03:57.567953,32.30,38.00,296,296.24,0,23
2026-08-08T02:05:01.673289,32.30,38.00,296,296.15,0,24
2026-08-08T02:06:05.779109,32.30,38.00,295,296.09,-1,23
2026-08-08T02:07:09.885095,32.80,38.00,294,295.97,-1,23
2026-08-08T02:08:13.990161,32.30,38.00,295,295.84,0,23
2026-08-08T02:09:18.096307,32.30,38.00,294,295.65,-1,23
2026-08-08T02:10:22.201368,32.30,38.00,295,295.55,0,23
2026-08-08T02:11:26.307572,32.30,38.00,294,295.40,-1,23
2026-08-08T02:12:30.413382,32.30,38.00,294,295.21,-1,24
2026-08-08T02:13:34.520063,32.80,37.00,294,295.05,-1,24
2026-08-08T02:14:38.624653,32.80,37.00,294,294.86,0,23
2026-08-08T02:15:42.729313,32.80,37.00,294,294.71,0,23
2026-08-08T02:16:46.835588,32.60,37.00,293,294.57,-1,23
2026-08-08T02:17:50.942007,32.30,37.00,293,294.40,-1,23
2026-08-08T02:18:55.047951,32.30,37.00,293,294.22,-1,23
2026-08-08T02:19:59.153580,32.80,37.00,293,294.06,-1,24
2026-08-08T02:21:03.259119,32.80,37.00,293,293.94,0,24
2026-08-08T02:22:07.363740,32.30,37.00,293,293.79,0,24
2026-08-08T02:23:11.468485,32.30,37.00,293,293.65,0,24
2026-08-08T02:24:15.574914,32.30,37.00,292,293.45,-1,24
2026-08-08T02:25:19.680821,32.30,37.00,291,293.22,-2,23
2026-08-08T02:26:23.786738,32.30,37.00,291,293.06,-2,24
2026-08-08T02:27:27.891329,32.30,37.00,292,292.90,0,23
2026-08-08T02:28:31.995403,32.30,37.00,292,292.80,0,23
2026-08-08T02:29:36.099882,32.30,37.00,292,292.64,0,23
2026-08-08T02:30:40.205504,32.30,37.00,291,292.44,-1,23
2026-08-08T02:31:44.311822,32.30,37.00,291,292.27,-1,23
2026-08-08T02:32:48.415960,32.30,37.00,292,292.20,0,24
2026-08-08T02:33:52.522107,32.30,37.00,291,292.06,-1,23
2026-08-08T02:34:56.628591,32.80,37.00,290,291.88,-1,23
2026-08-08T02:36:00.733164,32.80,37.00,291,291.75,0,23
2026-08-08T02:37:04.838167,32.80,37.00,291,291.61,0,24
2026-08-08T02:38:08.942808,33.30,36.00,293,291.70,2,24
2026-08-08T02:39:13.047594,33.30,36.00,297,292.22,5,23
2026-08-08T02:40:17.152627,33.30,35.00,296,292.73,4,23
2026-08-08T02:41:21.258280,33.30,36.00,297,293.32,4,24
2026-08-08T02:42:25.363744,33.30,35.00,297,293.82,4,24
2026-08-08T02:43:29.469188,33.30,35.00,297,294.24,3,23
2026-08-08T02:44:33.575612,33.30,35.00,298,294.55,4,24
2026-08-08T02:45:37.680392,33.80,35.00,297,294.89,3,24
2026-08-08T02:46:41.785623,33.80,35.00,295,295.00,1,23
2026-08-08T02:47:45.890407,33.80,35.00,296,295.08,1,23
2026-08-08T02:48:49.995637,33.80,35.00,296,295.20,1,23
2026-08-08T02:49:54.100989,33.80,35.00,295,295.21,0,24
2026-08-08T02:50:58.206620,33.80,35.00,294,295.10,-1,23
2026-08-08T02:52:02.312485,33.80,35.00,294,294.96,0,24
2026-08-08T02:53:06.418185,33.30,35.00,293,294.72,-1,24
2026-08-08T02:54:10.525338,33.30,35.00,293,294.49,-1,24
2026-08-08T02:55:14.631756,33.30,35.00,292,294.22,-2,23
